id,name,race_number,date,venue,start_time
15190,鎖鋳刀サリィデビュー,3,2024年1月31日,23回名古屋3日目 (馬齢),15:50
15191,C17組,4,2024年1月31日,23回名古屋3日目 (馬齢),16:25
15192,C16組,5,2024年1月31日,23回名古屋3日目 (馬齢),17:00
15193,C15組,6,2024年1月31日,23回名古屋3日目 (馬齢),17:30
15194,C14組,7,2024年1月31日,23回名古屋3日目 (馬齢),18:00
15195,B6組,8,2024年1月31日,23回名古屋3日目 (馬齢),18:30
15196,B5組,9,2024年1月31日,23回名古屋3日目 (馬齢),19:05
15197,梅桜賞,10,2024年1月31日,23回名古屋3日目 牝(別定),19:35
15198,白魚特別,11,2024年1月31日,23回名古屋3日目 (馬齢),20:10
15199,矢田川特別,12,2024年1月31日,23回名古屋3日目 (馬齢),20:40
15200,C3五,1,2024年1月31日,2回姫路4日目 (馬齢),10:40
15201,C3四,2,2024年1月31日,2回姫路4日目 (馬齢),11:10
15202,C3三,3,2024年1月31日,2回姫路4日目 (馬齢),11:40
15203,C2二,4,2024年1月31日,2回姫路4日目 (馬齢),12:10
15204,C2一,5,2024年1月31日,2回姫路4日目 (馬齢),12:40
15205,C3二,6,2024年1月31日,2回姫路4日目 (馬齢),13:10
15206,C3一,7,2024年1月31日,2回姫路4日目 (馬齢),13:45
15207,3歳AB,8,2024年1月31日,2回姫路4日目 (別定),14:20
15208,C2,9,2024年1月31日,2回姫路4日目 (馬齢),14:55
15209,A2B1,10,2024年1月31日,2回姫路4日目 (別定),15:30
15210,ひょうごの穂々笑実特,11,2024年1月31日,2回姫路4日目 (馬齢),16:05
15211,モクレン賞C1,12,2024年1月31日,2回姫路4日目 (馬齢),16:40
15212,C3ー10,1,2024年1月31日,15回高知3日目 (見込),16:00
15213,C3ー9,2,2024年1月31日,15回高知3日目 (見込),16:35
15214,C3ー8,3,2024年1月31日,15回高知3日目 (見込),17:05
15215,C3ー7,4,2024年1月31日,15回高知3日目 (見込),17:35
15216,C1ー5,5,2024年1月31日,15回高知3日目 (見込),18:10
15217,C1ー4,6,2024年1月31日,15回高知3日目 (見込),18:40
15218,C1ー3,7,2024年1月31日,15回高知3日目 (見込),19:15
15219,廣瀬隆社長就任特別,8,2024年1月31日,15回高知3日目 (見込),19:45
15220,観音岩特別,9,2024年1月31日,15回高知3日目 (見込),20:20
15221,ファイナルレース,10,2024年1月31日,15回高知3日目 (見込),20:50
15222,3歳6,1,2024年1月30日,12回川崎2日目,10:50
15223,カピバラ賞,2,2024年1月30日,12回川崎2日目,11:20
15224,C3六　七八,3,2024年1月30日,12回川崎2日目,11:50
15225,C3六　七八,4,2024年1月30日,12回川崎2日目,12:20
15226,C2三　四,5,2024年1月30日,12回川崎2日目,12:50
15227,雪割草賞,6,2024年1月30日,12回川崎2日目,13:20
15228,初雷賞,7,2024年1月30日,12回川崎2日目,13:50
15229,桜草賞,8,2024年1月30日,12回川崎2日目,14:30
15230,マイスターチャレンジ,9,2024年1月30日,12回川崎2日目,15:00
15231,世界の舌を魅了する神,10,2024年1月30日,12回川崎2日目,15:35
15232,ヴィクトリーチャレン,11,2024年1月30日,12回川崎2日目,16:10
15233,王者の眼差し賞,12,2024年1月30日,12回川崎2日目,16:50
15234,もと&えみ結婚記念杯,1,2024年1月30日,23回名古屋2日目 (馬齢),14:40
15235,石田優美劇場公演出演,2,2024年1月30日,23回名古屋2日目 (馬齢),15:15
15236,第3.5回双詩科記念,3,2024年1月30日,23回名古屋2日目 (馬齢),15:50
15237,安城商工会議所創立7,4,2024年1月30日,23回名古屋2日目 (馬齢),16:25
15238,C24組,5,2024年1月30日,23回名古屋2日目 (馬齢),17:00
15239,C23組,6,2024年1月30日,23回名古屋2日目 (馬齢),17:30
15240,C22組,7,2024年1月30日,23回名古屋2日目 (馬齢),18:00
15241,C21組,8,2024年1月30日,23回名古屋2日目 (馬齢),18:30
15242,B4組,9,2024年1月30日,23回名古屋2日目 (馬齢),19:05
15243,冬銀河特別,10,2024年1月30日,23回名古屋2日目 (馬齢),19:35
15244,大治特別,11,2024年1月30日,23回名古屋2日目 (馬齢),20:10
15245,ちゃんこ鍋賞,12,2024年1月30日,23回名古屋2日目 (馬齢),20:40
15246,C3,1,2024年1月30日,2回姫路3日目 (馬齢),10:40
15247,C3三,2,2024年1月30日,2回姫路3日目 (馬齢),11:10
15248,C3二,3,2024年1月30日,2回姫路3日目 (馬齢),11:40
15249,C2三,4,2024年1月30日,2回姫路3日目 (馬齢),12:10
15250,C3一,5,2024年1月30日,2回姫路3日目 (馬齢),12:40
15251,C2二,6,2024年1月30日,2回姫路3日目 (馬齢),13:10
15252,C2一,7,2024年1月30日,2回姫路3日目 (馬齢),13:40
15253,3歳C1,8,2024年1月30日,2回姫路3日目 (馬齢),14:15
15254,B1,9,2024年1月30日,2回姫路3日目 (馬齢),14:50
15255,ランタナ賞C1二,10,2024年1月30日,2回姫路3日目 (馬齢),15:25
15256,鳥取食パラダイス畜産,11,2024年1月30日,2回姫路3日目 (馬齢),16:00
15257,ロウバイ賞C2,12,2024年1月30日,2回姫路3日目 (馬齢),16:40
15258,3歳ー5,1,2024年1月30日,15回高知2日目 (馬齢),15:20
15259,3歳ー4,2,2024年1月30日,15回高知2日目 (馬齢),15:55
15260,C3ー6,3,2024年1月30日,15回高知2日目 (見込),16:35
15261,C3ー5,4,2024年1月30日,15回高知2日目 (見込),17:05
15262,C3ー3,5,2024年1月30日,15回高知2日目 (見込),17:35
