20241120211010310,202411202110103,1872095619,2547520108,10,18.2,9.0,426.0,-4.0,7.5,4.0,7,54.0,1:40.0,1/2,2-3-3,41.2
20241120211010304,202411202110103,1768136209,2493524735,4,25.3,10.0,479.0,-7.0,5.0,5.0,4,54.0,1:40.4,2,11-10-8,41.1
20241120211010312,202411202110103,1086660095,2106933909,12,17.2,8.0,437.0,-8.0,NULL,6.0,8,52.0,1:40.4,ハナ,9-6-8,41.3
20241120211010306,202411202110103,1494935064,2495024735,6,12.5,6.0,471.0,2.0,NULL,7.0,5,53.0,1:41.0,3,12-12-11,41.0
20241120211010303,202411202110103,1343702749,2444921566,3,16.2,7.0,452.0,3.0,NULL,8.0,3,54.0,1:41.3,1.1/2,6-7-7,42.1
20241120211010309,202411202110103,1856788974,2859731456,9,10.3,4.0,446.0,-5.0,NULL,9.0,7,54.0,1:41.3,アタマ,4-4-6,42.5
20241120211010307,202411202110103,1230696516,2286519968,7,12.0,5.0,481.0,1.0,NULL,10.0,6,56.0,1:41.3,クビ,4-5-2,42.4
20241120211010311,202411202110103,1236401124,2602022823,11,86.4,12.0,424.0,-1.0,NULL,11.0,8,54.0,1:41.6,1.1/2,3-2-10,42.8
20241120211010302,202411202110103,1828943261,2795736637,2,71.2,11.0,406.0,-3.0,NULL,12.0,2,53.0,1:41.8,3/4,7-11-12,41.9
20241120211010412,202411202110104,1178794226,2493524735,12,1.3,1.0,457.0,-6.0,50.0,1.0,8,54.0,1:38.7,,2-1-1,40.0
20241120211010406,202411202110104,1756694967,2444921566,6,9.6,3.0,474.0,2.0,17.5,2.0,5,56.0,1:39.6,4,5-5-3,40.5
20241120211010409,202411202110104,1700376532,2434427193,9,9.7,4.0,518.0,1.0,10.0,3.0,7,56.0,1:39.6,クビ,3-3-2,40.8
20241120211010405,202411202110104,1690495853,2997930643,5,8.3,2.0,502.0,6.0,7.5,4.0,5,54.0,1:39.7,クビ,7-6-6,40.3
20241120211010408,202411202110104,1264390739,2286519968,8,25.6,6.0,459.0,1.0,5.0,5.0,6,54.0,1:40.3,3,11-11-11,39.8
20241120211010402,202411202110104,1999946216,2623421490,2,11.5,5.0,420.0,-4.0,NULL,6.0,2,54.0,1:40.6,1.1/2,10-10-8,40.4
20241120211010401,202411202110104,1949873248,2859731456,1,58.2,8.0,467.0,1.0,NULL,7.0,1,56.0,1:40.7,3/4,1-2-4,41.9
20241120211010407,202411202110104,1287918904,2795736637,7,65.2,9.0,514.0,1.0,NULL,8.0,6,55.0,1:41.3,3,9-8-7,41.6
20241120211010410,202411202110104,1853659692,2602022823,10,37.3,7.0,427.0,-5.0,NULL,9.0,7,54.0,1:41.3,ハナ,3-4-5,42.4
20241120211010411,202411202110104,1130488845,2800921496,11,369.8,11.0,422.0,-3.0,NULL,10.0,8,54.0,1:41.3,ハナ,8-9-9,41.6
20241120211010403,202411202110104,1051281749,2547520108,3,87.7,10.0,405.0,-5.0,NULL,11.0,3,54.0,1:41.9,3,12-12-12,41.0
20241120211010404,202411202110104,1429771810,2272422826,4,377.4,12.0,480.0,0.0,NULL,12.0,4,54.0,1:42.3,2,5-7-10,42.8
20241120211010504,202411202110105,1303425953,2121334382,4,1.5,1.0,487.0,11.0,65.0,1.0,4,55.0,1:35.4,,1-1-1,38.9
20241120211010507,202411202110105,1159050786,2602022823,7,2.8,2.0,525.0,6.0,22.8,2.0,7,55.0,1:36.7,6,2-2-2,40.1
20241120211010506,202411202110105,1279770980,2493524735,6,24.0,6.0,471.0,1.0,13.0,3.0,6,55.0,1:37.6,4,9-8-6,38.7
20241120211010501,202411202110105,1035606934,2286519968,1,21.9,5.0,464.0,-2.0,9.8,4.0,1,55.0,1:38.4,4,10-9-8,39.2
20241120211010503,202411202110105,1668706743,2119120171,3,258.1,9.0,471.0,4.0,6.5,5.0,3,55.0,1:38.4,ハナ,7-7-4,40.6
20241120211010510,202411202110105,1979528282,2106933909,10,18.3,4.0,455.0,-3.0,NULL,6.0,8,53.0,1:38.7,1.1/2,3-3-3,42.0
20241120211010502,202411202110105,1614281502,2859731456,2,168.1,8.0,450.0,-2.0,NULL,7.0,2,55.0,1:39.6,4,4-4-5,42.6
20241120211010505,202411202110105,1163529336,2103324449,5,63.9,7.0,438.0,-3.0,NULL,8.0,5,54.0,1:40.5,4,8-10-10,41.2
